CustomerID,Recency,Frequence,MonetarySum,MonetaryMean,Monetary_80_days,prob_80_days
15529,-44.0,10,11923.032,20.311809199318567,15.38064,1.0
15530,-77.0,3,3840.177,41.29222580645161,78.639,1.0
15531,-164.0,1,4933.698,27.258000000000003,41.45234210526316,1.0
15532,-11.0,4,5163.609,20.572147410358568,0.0,0.0
15533,-5.0,3,2664.981,32.10820481927711,0.0,0.0
15535,-159.0,3,1267.365,21.12275,32.683749999999996,1.0
15537,-149.0,1,366.036,15.2515,0.0,0.0
15543,-274.0,1,421.938,15.069214285714285,0.0,0.0
15544,-77.0,8,10620.687,44.81302531645569,49.248,1.0
15545,-357.0,1,446.589,14.406096774193548,10.347183673469388,1.0
15547,-26.0,13,14493.402,24.115477537437606,18.20827659574468,1.0
15549,-63.0,3,5548.818,48.67384210526316,0.0,0.0
15550,-92.0,3,1429.824,29.180081632653064,39.14625,1.0
15551,-23.0,1,1438.998,49.620620689655176,0.0,0.0
15552,-260.0,1,297.396,17.493882352941178,0.0,0.0
15553,-135.0,1,1415.469,25.7358,0.0,0.0
15554,-264.0,1,716.76,51.19714285714286,0.0,0.0
15555,-20.0,12,12223.233,18.833949152542374,15.125231092436975,1.0
15557,-134.0,1,1547.403,81.44226315789474,0.0,0.0
15561,-77.0,3,1483.911,92.7444375,105.27600000000001,1.0
15562,-338.0,1,444.015,444.015,0.0,0.0
15563,-187.0,2,2427.546,39.15396774193548,43.01776470588235,1.0
15565,-36.0,2,571.428,71.4285,0.0,0.0
15567,-5.0,1,613.833,87.69042857142857,0.0,0.0
15568,-31.0,3,2502.357,47.214283018867924,0.0,0.0
15569,-90.0,5,4539.843,146.44654838709678,0.0,0.0
15570,-22.0,9,11620.983,43.524280898876405,39.810057692307694,1.0
15571,-20.0,2,1315.974,27.999446808510637,83.0445,1.0
15572,-42.0,6,7716.852,38.20223762376238,64.3434,1.0
15573,-223.0,1,617.43,14.358837209302324,24.69438888888889,1.0
15574,-16.0,4,2229.612,14.6685,0.0,0.0
15576,-24.0,1,3040.521,70.70979069767442,0.0,0.0
15577,-107.0,3,854.304,21.90523076923077,0.0,0.0
15578,-148.0,1,419.43,32.26384615384615,0.0,0.0
15579,-55.0,2,1081.08,22.522499999999997,0.0,0.0
15581,-80.0,13,12130.041000000001,82.51728571428572,0.0,0.0
15582,-11.0,3,2253.603,51.218250000000005,0.0,0.0
15584,-34.0,3,1903.44,20.46709677419355,16.393034482758623,1.0
15587,-36.0,4,3015.144,335.01599999999996,0.0,0.0
15589,-242.0,3,1579.149,54.453413793103444,0.0,0.0
15592,-33.0,1,1282.314,53.429750000000006,0.0,0.0
15593,-57.0,1,659.3399999999999,131.868,0.0,0.0
15594,-2.0,4,4962.771,56.395125,58.9402,1.0
15596,-87.0,5,4641.747,60.282428571428575,0.0,0.0
15597,-21.0,1,1071.081,48.6855,0.0,0.0
15599,-73.0,2,2513.742,48.34119230769231,0.0,0.0
15601,-12.0,13,21773.928,54.299072319202,65.41333333333334,1.0
15602,-57.0,7,3531.759,88.293975,107.316,1.0
15603,-65.0,1,159.984,79.992,0.0,0.0
15604,-38.0,1,714.087,42.005117647058825,0.0,0.0
15605,-22.0,5,3954.159,59.01729850746269,0.0,0.0
15606,-76.0,9,9636.528,125.14971428571428,0.0,0.0
15607,-618.0,1,345.708,26.59292307692308,0.0,0.0
15608,-103.0,4,3609.1440000000002,60.15240000000001,0.0,0.0
15609,-200.0,1,984.984,61.5615,0.0,0.0
15610,-38.0,1,371.118,61.853,0.0,0.0
15611,-3.0,11,4589.079,134.97291176470588,73.634,1.0
15612,-22.0,2,643.995,107.3325,0.0,0.0
15615,-32.0,19,29338.815,79.72504076086956,90.5514,1.0
15618,-123.0,4,2563.6083,56.96907333333333,0.0,0.0
15620,-43.0,3,5125.494,51.25494,0.0,0.0
15622,-13.0,9,12241.548,66.17052972972974,0.0,0.0
15623,-127.0,1,993.399,52.28415789473684,0.0,0.0
15624,-14.0,3,1520.079,58.46457692307692,52.59375,1.0
15625,-78.0,3,2768.469,98.87389285714286,63.73858333333333,1.0
15626,-61.0,2,2230.14,45.513061224489796,0.0,0.0
15628,-11.0,8,8802.057,60.28806164383562,74.415,1.0
15630,-31.0,2,3914.955,65.24925,0.0,0.0
15632,-2.0,8,10841.523000000001,64.9192994011976,0.0,0.0
15634,-3.0,1,803.715,53.581,0.0,0.0
15636,-105.0,2,2391.708,95.66832000000001,0.0,0.0
15639,-120.0,1,1403.556,56.14224,0.0,0.0
15640,-2.0,14,37057.779,85.19029655172415,95.49717073170731,1.0
15641,-91.0,4,6227.76,52.334117647058825,0.0,0.0
15643,-178.0,3,2191.2,66.39999999999999,0.0,0.0
15644,-152.0,4,2651.682,11.429663793103447,0.0,0.0
15645,-5.0,1,2019.633,38.83909615384616,0.0,0.0
15646,-144.0,3,1477.212,42.20605714285714,0.0,0.0
15648,-190.0,1,1123.65,86.4346153846154,89.7,1.0
15649,-587.0,2,2692.8,1346.4,0.0,0.0
15651,-23.0,3,2132.79,66.6496875,0.0,0.0
15652,-136.0,1,1114.542,53.073428571428565,0.0,0.0
15653,-197.0,1,2737.152,1368.576,39.6,1.0
15654,-42.0,1,1963.566,218.174,90.06524999999999,1.0
15655,-202.0,1,1850.211,54.41797058823529,0.0,0.0
15656,-16.0,4,2470.05,52.55425531914894,0.0,0.0
15658,-176.0,5,3379.53,70.406875,0.0,0.0
15659,-30.0,1,1011.2850000000001,91.935,0.0,0.0
15660,-11.0,8,4054.71,57.108591549295774,64.63831578947368,1.0
15661,-303.0,2,1022.34,204.46800000000002,0.0,0.0
15663,-92.0,1,455.86199999999997,50.651333333333326,0.0,0.0
15664,-37.0,1,1275.219,75.01288235294118,0.0,0.0
15665,-154.0,2,7333.293000000001,63.76776521739131,0.0,0.0
15667,-26.0,1,994.356,76.48892307692307,0.0,0.0
15668,-204.0,1,251.85600000000002,251.85600000000002,0.0,0.0
15669,-26.0,3,1479.72,77.88,55.61442857142857,1.0
15670,-312.0,1,571.065,47.588750000000005,0.0,0.0
15671,-5.0,7,8768.529,112.41703846153847,0.0,0.0
15673,-44.0,4,8996.559,65.19245652173913,0.0,0.0
15674,-59.0,5,8073.78,70.82263157894737,0.0,0.0
15675,-67.0,3,1068.177,50.86557142857142,0.0,0.0
15676,-5.0,3,11338.008,56.12875247524752,0.0,0.0
15677,-35.0,1,2168.859,65.723,0.0,0.0
15679,-164.0,3,2424.378,22.87149056603774,38.4615,1.0
15680,-26.0,2,3371.643,53.518142857142855,68.6334,1.0
15681,-11.0,5,4706.328,88.79864150943396,0.0,0.0
15683,-14.0,1,639.375,63.9375,0.0,0.0
15687,-50.0,6,7395.894,57.780421875,65.29831578947369,1.0
15689,-106.0,2,838.53,93.17,0.0,0.0
15690,-87.0,1,366.3,45.7875,38.628,1.0
15691,-238.0,1,451.43999999999994,225.71999999999997,0.0,0.0
15692,-103.0,1,630.432,52.536,0.0,0.0
15694,-11.0,12,18844.452,269.2064571428572,317.19599999999997,1.0
15696,-66.0,8,8946.663,53.25394642857143,0.0,0.0
15699,-4.0,1,1021.845,56.76916666666667,0.0,0.0
15700,-158.0,2,2299.044,26.733069767441858,0.0,0.0
15701,-54.0,4,5045.7,21.93782608695652,0.0,0.0
15704,-126.0,4,7568.946,64.69184615384616,0.0,0.0
15705,-187.0,1,472.23,78.705,0.0,0.0
15706,-51.0,3,2014.683,77.4878076923077,51.21258620689655,1.0
15707,-21.0,3,2501.73,15.254451219512195,12.78790243902439,1.0
15708,-27.0,7,10676.325,39.10741758241758,0.0,0.0
15709,-270.0,1,439.725,73.28750000000001,0.0,0.0
15712,-57.0,4,2857.503,68.03578571428572,61.93500000000001,1.0
15713,-129.0,2,1177.1100000000001,61.95315789473685,0.0,0.0
15714,-64.0,1,437.184,87.4368,22.479827586206895,1.0
15716,-187.0,3,2919.642,31.73523913043478,28.56084,1.0
15719,-47.0,13,16599.231,17.82946401718582,0.0,0.0
15722,-22.0,5,7296.993,108.9103432835821,0.0,0.0
15723,-528.0,1,629.31,16.56078947368421,0.0,0.0
15724,-187.0,2,720.225,65.47500000000001,0.0,0.0
15725,-1.0,1,1370.325,42.82265625,0.0,0.0
15727,-3.0,7,17024.898,56.561122923588044,0.0,0.0
15729,-140.0,1,280.5,56.1,0.0,0.0
15730,-52.0,2,2156.385,52.59475609756098,53.19031034482759,1.0
15732,-109.0,2,970.596,69.32828571428571,0.0,0.0
15733,-269.0,1,535.59,53.559000000000005,0.0,0.0
15734,-186.0,1,1909.545,173.595,167.376,1.0
15737,-1.0,7,3699.663,55.21885074626866,55.28325,1.0
15738,-5.0,16,15880.986,91.79760693641619,0.0,0.0
15739,-52.0,1,1482.096,185.262,0.0,0.0
15740,-35.0,1,511.104,56.78933333333333,0.0,0.0
15743,-2.0,3,2192.718,31.324542857142855,22.996875,1.0
15744,-64.0,1,114.84,38.28,0.0,0.0
15745,-5.0,3,2612.742,59.380500000000005,55.5225,1.0
15746,-120.0,1,649.704,23.203714285714284,0.0,0.0
15747,-106.0,2,1733.721,40.31909302325582,29.578531914893617,1.0
15748,-26.0,1,476.388,23.819399999999998,0.0,0.0
15749,-466.0,2,75894.72,15178.944,14213.694,1.0
15750,-1.0,8,8128.065,27.931494845360824,0.0,0.0
15752,-26.0,6,7578.549,21.840198847262247,18.779844827586206,1.0
15753,-557.0,1,261.36,261.36,0.0,0.0
15754,-37.0,3,1513.281,54.04575,0.0,0.0
15755,-44.0,4,5843.277,54.104416666666665,59.356,1.0
15756,-140.0,4,1742.433,9.122685863874345,0.0,0.0
15757,-52.0,2,2357.586,52.3908,0.0,0.0
15758,-11.0,1,677.325,75.25833333333334,0.0,0.0
15759,-204.0,3,835.032,119.29028571428572,0.0,0.0
15762,-51.0,2,1926.375,52.064189189189186,0.0,0.0
15763,-64.0,2,3586.8360000000002,58.80059016393443,0.0,0.0
15764,-44.0,6,10823.901,60.132783333333336,0.0,0.0
15766,-255.0,1,1039.6979999999999,94.51799999999999,0.0,0.0
15768,-190.0,2,1581.195,87.84416666666667,52.316,1.0
15769,-19.0,23,166318.944,1458.9381052631577,1207.1895,1.0
15774,-55.0,1,893.64,35.745599999999996,0.0,0.0
15775,-261.0,1,346.17,49.45285714285715,0.0,0.0
15776,-119.0,1,797.346,44.297,0.0,0.0
15777,-141.0,4,3455.4629999999997,164.54585714285713,0.0,0.0
15780,-200.0,3,1568.424,54.08358620689655,0.0,0.0
15781,-11.0,3,1140.018,57.0009,0.0,0.0
15782,-36.0,2,7142.322,210.06829411764707,165.14666666666665,1.0
15785,-144.0,5,7685.601,92.59760240963855,0.0,0.0
15786,-32.0,2,5845.488,57.87611881188119,62.952799999999996,1.0
15787,-42.0,3,3079.7580000000003,15.398790000000002,0.0,0.0
15789,-314.0,1,1159.29,46.3716,0.0,0.0
15791,-30.0,2,5321.877,70.95836,0.0,0.0
15793,-1.0,3,3186.513,265.54275,0.0,0.0
15795,-77.0,1,2013.0330000000001,47.92935714285714,0.0,0.0
15796,-3.0,8,8938.413,67.71525,0.0,0.0
15797,-99.0,4,7284.42,910.5525,0.0,0.0
15799,-62.0,3,2917.662,29.772061224489793,0.0,0.0
15800,-93.0,2,2299.737,19.655871794871796,0.0,0.0
15801,-32.0,3,3511.0350000000003,54.859921875000005,0.0,0.0
15802,-129.0,1,1489.686,1489.686,0.0,0.0
15803,-37.0,1,1372.2060000000001,171.52575000000002,0.0,0.0
15804,-5.0,10,12364.671,51.735025104602514,63.184000000000005,1.0
15805,-23.0,13,15989.325,58.7842830882353,78.58033333333333,1.0
15806,-32.0,3,2589.114,83.51980645161291,0.0,0.0
15807,-36.0,3,2982.87,62.143125,0.0,0.0
15808,-325.0,4,12049.191,61.79072307692308,0.0,0.0
15809,-22.0,5,1702.041,48.62974285714286,0.0,0.0
15810,-65.0,4,4593.534,51.6127415730337,0.0,0.0
15811,-92.0,4,4541.757,56.771962499999994,52.44696226415094,1.0
15812,-93.0,5,5943.762,144.96980487804876,0.0,0.0
15813,-110.0,1,2543.145,87.69465517241379,159.978,1.0
15814,-3.0,4,6419.589,89.16095833333333,0.0,0.0
15815,-109.0,5,6931.98,141.46897959183673,0.0,0.0
15819,-35.0,4,6287.985,51.12182926829268,0.0,0.0
15820,-306.0,1,683.034,40.17847058823529,0.0,0.0
15821,-30.0,2,1884.1680000000001,30.389806451612905,0.0,0.0
15822,-253.0,2,2922.051,88.547,0.0,0.0
15823,-358.0,1,49.5,49.5,0.0,0.0
15825,-158.0,1,1758.702,87.9351,0.0,0.0
15826,-12.0,3,5459.223,80.28269117647059,0.0,0.0
15827,-59.0,12,5115.924,52.20330612244898,55.48076470588235,1.0
15829,-85.0,2,2099.262,41.162000000000006,0.0,0.0
15830,-24.0,1,1900.8,48.738461538461536,0.0,0.0
15831,-74.0,3,2622.312,39.732,0.0,0.0
15832,-240.0,1,2761.407,51.13716666666667,0.0,0.0
15834,-56.0,4,7342.995,27.297379182156135,0.0,0.0
15835,-30.0,4,3148.497,62.969939999999994,0.0,0.0
15836,-36.0,1,453.321,45.332100000000004,0.0,0.0
15837,-51.0,1,1293.534,53.89725000000001,0.0,0.0
15838,-11.0,17,107814.168,669.6532173913043,534.666,1.0
15839,-15.0,3,3460.017,55.80672580645161,0.0,0.0
15840,-104.0,2,1173.348,43.45733333333333,0.0,0.0
15841,-59.0,3,3037.914,94.9348125,66.7656,1.0
15843,-526.0,1,392.535,49.066875,0.0,0.0
15844,-32.0,1,431.442,39.222,0.0,0.0
15845,-4.0,7,10389.555,88.7996153846154,88.53742857142858,1.0
15847,-24.0,2,1284.591,58.390499999999996,0.0,0.0
15850,-5.0,2,775.1039999999999,8.334451612903225,0.0,0.0
15852,-173.0,2,530.3430000000001,24.106500000000004,0.0,0.0
15853,-38.0,1,365.64,12.187999999999999,0.0,0.0
15854,-13.0,8,7634.055,169.64566666666667,23.26925806451613,1.0
15855,-110.0,4,1887.369,34.315799999999996,18.52092,1.0
15856,-12.0,19,41707.776,85.11791020408162,83.81330434782608,1.0
15857,-5.0,1,980.1,70.00714285714285,0.0,0.0
15858,-2.0,5,4710.981,25.058409574468083,0.0,0.0
15860,-27.0,8,3185.0280000000002,22.913870503597124,0.0,0.0
15861,-32.0,4,5502.1230000000005,16.826064220183486,22.923535211267605,1.0
15862,-98.0,3,2177.109,21.77109,12.157340425531915,1.0
15863,-11.0,2,227.172,12.620666666666667,0.0,0.0
15864,-53.0,4,5319.072,295.504,535.392,1.0
15865,-27.0,3,2953.929,73.848225,0.0,0.0
15866,-87.0,1,699.237,16.261325581395347,0.0,0.0
15867,-50.0,13,10906.896,28.25620725388601,22.829671232876713,1.0
15869,-263.0,2,493.812,32.9208,0.0,0.0
15870,-254.0,1,1159.752,15.672324324324324,0.0,0.0
15872,-1.0,2,1043.625,9.663194444444445,0.0,0.0
15874,-16.0,7,14539.404,121.16170000000001,0.0,0.0
15877,-4.0,2,1618.089,12.84197619047619,0.0,0.0
15880,-355.0,1,1085.799,11.31040625,0.0,0.0
15881,-298.0,5,1654.587,57.05472413793103,0.0,0.0
15882,-185.0,4,1703.988,74.08643478260869,0.0,0.0
15883,-222.0,2,1308.384,26.701714285714285,0.0,0.0
15885,-197.0,3,1251.855,69.5475,0.0,0.0
15886,-135.0,1,597.597,49.799749999999996,0.0,0.0
15888,-67.0,1,555.423,46.28525,0.0,0.0
15889,-143.0,2,1386.231,16.3086,0.0,0.0
15891,-213.0,1,1688.544,28.142400000000002,0.0,0.0
15894,-239.0,2,852.225,23.03310810810811,0.0,0.0
15895,-77.0,1,591.2610000000001,53.751000000000005,0.0,0.0
15897,-180.0,2,688.3470000000001,31.288500000000003,0.0,0.0
15898,-194.0,4,4009.929,52.077,79.52999999999999,1.0
15899,-355.0,1,185.625,46.40625,0.0,0.0
15901,-3.0,3,1160.709,10.456837837837838,0.0,0.0
15903,-42.0,6,14510.628,216.57653731343285,343.95428571428573,1.0
15906,-6.0,6,4795.362,33.301125,63.0025,1.0
15907,-48.0,1,736.131,14.433941176470588,12.439114285714284,1.0
15909,-160.0,1,633.4019999999999,90.48599999999999,0.0,0.0
15910,-1.0,7,3656.598,15.235825,15.334846153846154,1.0
15912,-16.0,2,873.246,45.96031578947368,0.0,0.0
15916,-2.0,8,4959.438,32.843960264900666,0.0,0.0
15917,-234.0,1,406.23,33.8525,0.0,0.0
15918,-111.0,2,1102.959,27.573975,0.0,0.0
15919,-6.0,2,1734.777,14.219483606557377,0.0,0.0
15920,-199.0,4,552.75,9.2125,0.0,0.0
15921,-159.0,1,1065.999,44.416625,0.0,0.0
15922,-359.0,1,1219.35,110.85,0.0,0.0
15923,-359.0,1,419.364,19.969714285714286,0.0,0.0
15925,-180.0,1,683.595,56.96625,0.0,0.0
15930,-53.0,1,1407.8790000000001,67.04185714285715,0.0,0.0
15932,-44.0,7,7245.6449999999995,76.26994736842104,49.5363,1.0
15933,-7.0,3,3654.618,49.38672972972973,0.0,0.0
15935,-80.0,2,1375.638,114.6365,0.0,0.0
15937,-255.0,1,479.655,68.52214285714285,0.0,0.0
15938,-98.0,4,1128.204,70.51275,103.455,1.0
15939,-14.0,15,20179.533,265.52017105263155,0.0,0.0
15940,-297.0,1,118.14,118.14,0.0,0.0
15942,-120.0,1,1113.552,79.53942857142856,0.0,0.0
15944,-263.0,1,1072.83,178.80499999999998,0.0,0.0
15945,-528.0,1,597.3000000000001,298.65000000000003,0.0,0.0
15947,-69.0,1,5637.192,194.38593103448275,0.0,0.0
15948,-30.0,1,2125.992,53.149800000000006,51.315,1.0
15949,-3.0,2,1203.576,63.346105263157895,0.0,0.0
15950,-65.0,4,5757.543,59.35611340206185,0.0,0.0
15951,-272.0,1,1238.061,56.275499999999994,57.84552631578948,1.0
15952,-20.0,4,2580.303,30.717892857142857,0.0,0.0
15953,-1.0,8,5469.023999999999,56.38169072164948,0.0,0.0
15955,-29.0,13,12689.424,81.34246153846155,69.78644444444446,1.0
15957,-223.0,1,1415.337,33.6985,0.0,0.0
15958,-60.0,1,344.355,49.19357142857143,0.0,0.0
15963,-6.0,2,1553.508,55.48242857142857,0.0,0.0
15965,-3.0,4,2669.271,24.047486486486488,0.0,0.0
15967,-305.0,1,534.27,16.189999999999998,16.554765957446808,1.0
15969,-36.0,3,2198.13,109.90650000000001,0.0,0.0
15970,-526.0,1,1036.53,94.23,0.0,0.0
15971,-3.0,10,9209.805,317.5794827586207,774.9499999999999,1.0
15973,-588.0,1,1015.806,253.9515,0.0,0.0
15974,-25.0,7,11359.095,64.5403125,0.0,0.0
15976,-151.0,2,1411.212,14.700125,0.0,0.0
15977,-3.0,2,3480.609,53.54783076923077,0.0,0.0
15978,-63.0,1,3625.974,73.9994693877551,0.0,0.0
15980,-75.0,3,7916.238,184.0985581395349,0.0,0.0
15981,-11.0,8,11247.984,115.95859793814434,0.0,0.0
15983,-360.0,3,3756.6209999999996,46.957762499999994,33.69609375,1.0
15984,-57.0,9,7441.797,34.45276388888889,41.29242857142857,1.0
15985,-18.0,2,3769.986,101.89151351351352,0.0,0.0
15986,-164.0,1,554.796,39.62828571428572,0.0,0.0
15987,-15.0,6,3938.979,51.15557142857143,15.473764705882354,1.0
15988,-5.0,1,517.374,19.899,0.0,0.0
15990,-30.0,2,2613.963,50.268519230769236,0.0,0.0
15993,-3.0,5,8389.359,16.514486220472442,22.19862857142857,1.0
15996,-44.0,5,3039.366,26.897044247787612,26.296285714285716,1.0
15998,-13.0,5,10164.726,20.168107142857146,0.0,0.0
16000,-253.0,3,40899.21,4544.356666666667,0.0,0.0
16003,-121.0,5,9026.721,87.63806796116505,0.0,0.0
16005,-111.0,2,908.8530000000001,10.950036144578315,8.482118644067796,1.0
16006,-79.0,1,334.62,41.8275,0.0,0.0
16007,-34.0,4,5589.573,14.670795275590551,0.0,0.0
16008,-61.0,2,1091.343,64.19664705882353,30.5394375,1.0
16009,-30.0,3,3013.263,37.20077777777777,194.7,1.0
16010,-232.0,3,1294.92,16.391392405063293,0.0,0.0
16011,-30.0,14,9298.542,49.99216129032258,73.59275,1.0
16012,-21.0,3,4670.457,49.68571276595745,0.0,0.0
16013,-5.0,45,113806.704,940.5512727272727,484.682,1.0
16014,-24.0,3,2134.5389999999998,15.467673913043477,0.0,0.0
16015,-35.0,2,1654.785,11.819892857142857,16.347073170731708,1.0
16016,-1.0,8,4836.183,21.59010267857143,0.0,0.0
16017,-33.0,1,699.204,21.850125,0.0,0.0
16018,-25.0,2,1349.37,48.19178571428571,0.0,0.0
16019,-33.0,8,11117.535,81.74658088235294,57.377375,1.0
16020,-3.0,3,2808.333,61.05071739130435,0.0,0.0
16022,-246.0,1,1988.679,28.00956338028169,0.0,0.0
16023,-32.0,2,1788.501,23.227285714285713,24.453,1.0
16025,-164.0,1,1450.8780000000002,51.81707142857143,0.0,0.0
16026,-29.0,1,779.097,24.34678125,0.0,0.0
16027,-123.0,5,2725.536,209.65661538461538,119.57000000000001,1.0
16029,-25.0,59,236767.74,1086.0905504587156,1306.0883478260869,1.0
16030,-296.0,1,1093.092,37.6928275862069,0.0,0.0
16031,-166.0,2,1808.07,18.44969387755102,0.0,0.0
16033,-52.0,15,23818.212,26.059312910284465,24.074271028037384,1.0
16034,-182.0,2,990.0,76.15384615384616,50.489999999999995,1.0
16036,-13.0,2,2504.436,45.5352,0.0,0.0
16037,-81.0,3,2821.566,72.34784615384615,0.0,0.0
16038,-188.0,1,1045.935,55.04921052631579,72.99128571428572,1.0
16040,-15.0,3,4334.715,66.68792307692308,0.0,0.0
16041,-127.0,3,10449.12,1741.5200000000002,0.0,0.0
16042,-43.0,4,2880.9,57.618,50.23755,1.0
16043,-23.0,4,2554.167,65.49146153846154,0.0,0.0
16045,-106.0,4,4424.31,53.30493975903615,0.0,0.0
16048,-359.0,2,846.252,105.7815,0.0,0.0
16049,-26.0,3,3546.873,11.862451505016722,0.0,0.0
16050,-160.0,1,455.07,45.507,0.0,0.0
16053,-167.0,2,4989.435,59.39803571428572,0.0,0.0
16055,-207.0,1,444.84000000000003,55.605000000000004,0.0,0.0
16056,-31.0,1,2147.475,32.5375,0.0,0.0
16057,-2.0,7,7468.296,61.72145454545455,0.0,0.0
16059,-52.0,6,4795.428,26.940606741573035,0.0,0.0
16062,-119.0,3,2567.862,53.497125000000004,77.44274999999999,1.0
16063,-246.0,1,1106.556,48.11113043478261,0.0,0.0
16065,-528.0,1,1211.562,16.596739726027394,0.0,0.0
16066,-3.0,5,5019.432,49.69734653465346,0.0,0.0
16070,-223.0,1,2266.605,119.295,38.96357142857143,1.0
16071,-31.0,1,1076.592,51.26628571428572,0.0,0.0
16072,-274.0,1,1928.256,83.83721739130435,0.0,0.0
16073,-312.0,1,403.91999999999996,403.91999999999996,0.0,0.0
16076,-17.0,8,6339.465,55.12578260869565,73.93885714285715,1.0
16078,-270.0,1,261.36,261.36,0.0,0.0
16079,-3.0,2,3426.654,214.165875,206.98919999999998,1.0
16080,-68.0,2,716.628,71.6628,0.0,0.0
16081,-12.0,5,9238.086,41.42639461883408,0.0,0.0
16083,-87.0,2,4348.146,140.26277419354838,0.0,0.0
16084,-373.0,1,1439.394,37.87878947368421,0.0,0.0
16085,-18.0,4,2441.934,19.380428571428574,19.44021951219512,1.0
16086,-84.0,5,3700.587,94.88684615384615,0.0,0.0
16091,-185.0,2,1039.698,57.761,0.0,0.0
16092,-183.0,2,1959.309,52.954297297297295,52.830642857142855,1.0
16093,-93.0,1,56.1,56.1,0.0,0.0
16094,-134.0,3,2512.29,50.2458,80.45146153846154,1.0
16096,-250.0,1,1058.0459999999998,88.17049999999999,0.0,0.0
16097,-110.0,1,610.665,61.0665,0.0,0.0
16098,-44.0,6,6097.509,101.62515,74.43857142857144,1.0
16099,-36.0,3,2415.27,61.93,0.0,0.0
16101,-57.0,1,4259.31,56.043552631578955,0.0,0.0
16102,-28.0,3,6079.062,106.65021052631579,0.0,0.0
16103,-66.0,4,3988.6440000000002,107.8011891891892,66.288,1.0
16104,-196.0,1,984.093,35.14617857142857,0.0,0.0
16105,-235.0,1,1111.968,85.536,0.0,0.0
16106,-52.0,1,357.654,59.609,0.0,0.0
16107,-4.0,7,10573.728,341.08799999999997,0.0,0.0
16109,-205.0,2,2019.204,112.178,0.0,0.0
16110,-31.0,3,4359.135,12.746008771929825,0.0,0.0
16112,-129.0,4,645.942,40.371375,0.0,0.0
16113,-169.0,1,532.554,17.7518,0.0,0.0
16114,-157.0,1,447.97499999999997,55.996874999999996,0.0,0.0
16115,-14.0,7,4989.171,19.565376470588237,20.488875,1.0
16116,-109.0,1,2022.174,59.47570588235294,0.0,0.0
16117,-176.0,1,766.293,25.5431,0.0,0.0
16119,-59.0,1,1021.284,92.844,75.1608,1.0
16120,-104.0,4,4320.162,144.0054,0.0,0.0
16121,-43.0,2,2820.378,13.825382352941178,0.0,0.0
16122,-59.0,4,2258.586,59.43647368421052,0.0,0.0
16123,-38.0,1,1015.6740000000001,63.479625000000006,0.0,0.0
16124,-303.0,1,821.7,74.7,0.0,0.0
16125,-588.0,1,954.855,73.45038461538462,0.0,0.0
16126,-88.0,4,20749.641,177.34735897435897,0.0,0.0
16127,-25.0,1,2165.625,54.140625,0.0,0.0
16128,-4.0,5,6204.726,69.71602247191011,0.0,0.0
16131,-38.0,3,7538.52,157.0525,134.43540000000002,1.0
16133,-3.0,27,42038.469,164.85674117647056,72.68289285714286,1.0
16134,-345.0,1,935.649,58.4780625,58.107789473684214,1.0
16135,-249.0,1,1707.915,81.32928571428572,0.0,0.0
16136,-64.0,3,2340.954,63.26902702702703,0.0,0.0
16139,-5.0,2,1635.513,65.42052,76.89,1.0
16140,-52.0,2,2393.094,68.37411428571428,0.0,0.0
16141,-44.0,1,2047.32,68.244,0.0,0.0
16142,-236.0,1,1766.622,47.74654054054054,0.0,0.0
16143,-94.0,6,8002.302,68.39574358974359,0.0,0.0
16144,-233.0,1,578.16,578.16,0.0,0.0
16145,-26.0,9,10232.178,55.30907027027027,59.13176923076924,1.0
16146,-143.0,3,2422.629,83.53893103448276,0.0,0.0
16147,-120.0,1,1237.5,56.25,0.0,0.0
16148,-282.0,1,251.85600000000002,251.85600000000002,0.0,0.0
16149,-128.0,1,540.144,49.104,55.081714285714284,1.0
16150,-29.0,5,6774.966,57.90569230769231,0.0,0.0
16152,-50.0,1,6035.832,208.1321379310345,0.0,0.0
16153,-36.0,4,4952.607,69.75502816901408,59.29733333333334,1.0
16156,-36.0,5,4232.052,71.72969491525423,86.54608695652175,1.0
16157,-2.0,2,1348.7430000000002,122.61300000000001,116.90485714285715,1.0
16159,-268.0,1,1149.06,82.07571428571428,0.0,0.0
16160,-51.0,1,737.55,147.51,176.42680000000001,1.0
16161,-1.0,18,17061.165,38.08295758928572,52.1715652173913,1.0
16162,-238.0,1,123.42000000000002,61.71000000000001,0.0,0.0
16163,-218.0,2,2826.78,471.13000000000005,0.0,0.0
16164,-3.0,3,2714.184,79.8289411764706,0.0,0.0
16168,-3.0,23,11138.423999999999,131.04028235294118,104.66584615384615,1.0
16169,-26.0,3,4897.035,69.95764285714286,74.5844,1.0
16170,-37.0,5,5199.117,50.4768640776699,46.434,1.0
16171,-104.0,1,241.56,80.52,0.0,0.0
16172,-116.0,4,2601.192,55.34451063829787,52.7955,1.0
16173,-2.0,6,4680.456,55.71971428571429,0.0,0.0
16174,-112.0,3,3331.515,144.84847826086957,0.0,0.0
16175,-110.0,4,3424.047,59.035293103448275,0.0,0.0
16177,-36.0,1,1095.435,73.029,0.0,0.0
16178,-124.0,1,653.0699999999999,81.63374999999999,0.0,0.0
16179,-165.0,1,712.239,64.74900000000001,0.0,0.0
16180,-79.0,6,25086.864,214.41764102564105,194.48733333333334,1.0
16181,-59.0,1,1008.2819999999999,91.66199999999999,0.0,0.0
